10:00:12: Start[1][A]
10:00:12: Start[2][A]
10:00:12: Start[3][A]
10:04:19: Start[4][A]
10:04:19: Start[5][A]
10:38:14: 251  Cornelia Radigk: (10:38:14,1);
10:38:14: Chip: 251; Nr: 251; (10:38:14,1);
10:38:15: Chip: 251; Nr: 251; (10:38:15,3);
10:38:28: 571  Claudia Lehrmann: (10:38:28,1);
10:38:28: Chip: 571; Nr: 571; (10:38:28,1);
10:38:29: Chip: 571; Nr: 571; (10:38:29,3);
10:38:43: Standby
10:38:45: 186  Christina Kr�ger: (10:38:44,8);
10:38:45: Chip: 186; Nr: 186; (10:38:44,8);
10:38:46: Chip: 186; Nr: 186; (10:38:46,1);
10:38:53: 493  Manfred M�wes: (10:38:53,3);
10:38:53: Chip: 493; Nr: 493; (10:38:53,3);
10:38:54: Chip: 493; Nr: 493; (10:38:54,6);
10:39:09: 533  Christine B�chner: (10:39:09,6);
10:39:10: Chip: 533; Nr: 533; (10:39:09,6);
10:39:11: Chip: 533; Nr: 533; (10:39:10,8);
10:39:20: 21  Armin Blank: (10:39:20,6);
10:39:21: Chip: 20180021; Nr: 21; (10:39:20,6);
10:39:22: 181  Victoria Kleemann: (10:39:22,6);
10:39:23: Chip: 181; Nr: 181; (10:39:22,6);
10:39:25: Chip: 181; Nr: 181; (10:39:25,6);
10:39:32: 453  Marcus Hirsch: (10:39:31,8);
10:39:32: Chip: 453; Nr: 453; (10:39:31,8);
10:39:32: Chip: 181; Nr: 181; (10:39:32,6);
10:39:34: 181  Victoria Kleemann: (10:39:34,1);
10:39:34: Chip: 181; Nr: 181; (10:39:34,1);
10:39:35: Chip: 181; Nr: 181; (10:39:35,6);
10:39:37: Chip: 181; Nr: 181; (10:39:37,3);
10:39:39: 27  Frank Renner: (10:39:39,1);
10:39:39: Chip: 20180027; Nr: 27; (10:39:39,1);
10:39:39: 46  Anton Richter: (10:39:39,1);
10:39:39: Chip: 20180046; Nr: 46; (10:39:39,1);
10:39:40: Chip: 181; Nr: 181; (10:39:39,8);
10:39:41: Chip: 181; Nr: 181; (10:39:41,1);
10:39:43: Standby
10:39:44: Chip: 181; Nr: 181; (10:39:44,6);
10:39:53: 325  Ursula Ullmann: (10:39:53,6);
10:39:54: Chip: 325; Nr: 325; (10:39:53,6);
10:39:54: 257  Iris Rochau: (10:39:54,6);
10:39:55: Chip: 257; Nr: 257; (10:39:54,6);
10:39:55: Chip: 325; Nr: 325; (10:39:54,8);
10:39:57: 2003  Joelle Kaltenborn: (10:39:57,3);
10:39:57: Chip: 20182003; Nr: 2003; (10:39:57,3);
10:40:28: 552  Alexander Steinhoff: (10:40:27,8);
10:40:28: Chip: 552; Nr: 552; (10:40:27,8);
10:40:28: 1603  Daniel Steinhoff: (10:40:28,1);
10:40:28: Chip: 20181603; Nr: 1603; (10:40:28,1);
10:40:43: Standby
10:41:00: 210  Marion Martienssen: (10:41:00,1);
10:41:00: Chip: 20160210; Nr: 210; (10:41:00,1);
10:41:01: Chip: 20160210; Nr: 210; (10:41:01,6);
10:41:09: 479  Tell Wollert: (10:41:09,1);
10:41:09: Chip: 479; Nr: 479; (10:41:09,1);
10:41:31: 9999  Yannik Rennebaum: (10:41:31,1);
10:41:31: Chip: 20189999; Nr: 9999; (10:41:31,1);
10:41:34: 1005  Ren� Dolge: (10:41:34,6);
10:41:35: Chip: 20181005; Nr: 1005; (10:41:34,6);
10:41:39: 77  Alexander Engel: (10:41:38,6);
10:41:39: Chip: 20180077; Nr: 77; (10:41:38,6);
10:41:42: 482  Frank Breter: (10:41:42,1);
10:41:42: Chip: 482; Nr: 482; (10:41:42,1);
10:41:43: Standby
10:41:43: Chip: 482; Nr: 482; (10:41:43,4);
10:41:45: Chip: 482; Nr: 482; (10:41:44,6);
10:41:49: 74  Stefan Wille: (10:41:49,3);
10:41:49: Chip: 20180074; Nr: 74; (10:41:49,3);
10:41:49: 5  Paul Rupf: (10:41:49,6);
10:41:50: Chip: 20180005; Nr: 5; (10:41:49,6);
10:41:50: 2811  Melanie Rupf: (10:41:49,6);
10:41:50: Chip: 20182811; Nr: 2811; (10:41:49,6);
10:41:50: Chip: 20180074; Nr: 74; (10:41:50,6);
10:41:51: Chip: 20180005; Nr: 5; (10:41:50,9);
10:41:51: Chip: 20182811; Nr: 2811; (10:41:50,9);
10:41:52: Chip: 20180074; Nr: 74; (10:41:51,9);
10:41:53: Chip: 20180074; Nr: 74; (10:41:53,6);
10:41:55: Chip: 20180074; Nr: 74; (10:41:55,1);
10:41:56: 506  Katja Wischalla: (10:41:56,3);
10:41:56: Chip: 506; Nr: 506; (10:41:56,3);
10:41:57: Chip: 506; Nr: 506; (10:41:57,6);
10:42:00: 666  Frank Vokoun: (10:41:59,9);
10:42:00: Chip: 20180666; Nr: 666; (10:41:59,9);
10:42:01: Chip: 20180666; Nr: 666; (10:42:01,1);
10:42:01: 279  Cerrie Scheler: (10:42:01,1);
10:42:01: Chip: 279; Nr: 279; (10:42:01,1);
10:42:02: Chip: 279; Nr: 279; (10:42:02,6);
10:42:03: 1887  Hagen Worofka: (10:42:02,6);
10:42:03: Chip: 20181887; Nr: 1887; (10:42:02,6);
10:42:03: 483  Susanne Dallig: (10:42:02,9);
10:42:03: Chip: 483; Nr: 483; (10:42:02,9);
10:42:04: Chip: 483; Nr: 483; (10:42:04,1);
10:42:04: 507  Werner Zabczyk: (10:42:04,1);
10:42:04: Chip: 20160507; Nr: 507; (10:42:04,1);
10:42:07: 353  Katja Borggrefe: (10:42:07,3);
10:42:07: Chip: 353; Nr: 353; (10:42:07,3);
10:42:07: 376  Maria Heinrich: (10:42:07,6);
10:42:08: Chip: 376; Nr: 376; (10:42:07,6);
10:42:11: Dummy eingetragen: 699
10:42:11: 699 [Phantom]: (10:42:10,6);
10:42:11: Chip: 699; Nr: 699; (10:42:10,6);
10:42:14: 442  Dimitri Dellert: (10:42:14,1);
10:42:14: Chip: 442; Nr: 442; (10:42:14,1);
10:42:32: 1003  Benedikt Kurek: (10:42:31,6);
10:42:32: Chip: 20181003; Nr: 1003; (10:42:31,6);
10:42:33: Chip: 20181003; Nr: 1003; (10:42:32,9);
10:42:33: 537  Ramona L�hne: (10:42:33,1);
10:42:33: Chip: 537; Nr: 537; (10:42:33,1);
10:42:42: 458  Max K�hne: (10:42:42,1);
10:42:42: Chip: 458; Nr: 458; (10:42:42,1);
10:42:43: Standby
10:42:44: 397  Axel Magdeburg: (10:42:43,9);
10:42:44: Chip: 397; Nr: 397; (10:42:43,9);
10:42:46: 2141  Manfred Knies: (10:42:46,6);
10:42:47: Chip: 20182141; Nr: 2141; (10:42:46,6);
10:42:56: 119  J�rgen F�rster: (10:42:55,9);
10:42:56: Chip: 119; Nr: 119; (10:42:55,9);
10:42:57: 474  Thoralf Scholz: (10:42:57,1);
10:42:57: Chip: 474; Nr: 474; (10:42:57,1);
10:42:57: Chip: 119; Nr: 119; (10:42:57,1);
10:42:57: 123  Stephan Wussow: (10:42:57,4);
10:42:57: Chip: 20180123; Nr: 123; (10:42:57,4);
10:43:00: 437  Georg-Friedrich Brocks: (10:42:59,9);
10:43:00: Chip: 437; Nr: 437; (10:42:59,9);
10:43:07: 485  Kay Everding: (10:43:07,4);
10:43:07: Chip: 485; Nr: 485; (10:43:07,4);
10:43:09: Chip: 485; Nr: 485; (10:43:09,4);
10:43:12: 471  Marco Rudolph: (10:43:11,9);
10:43:12: Chip: 471; Nr: 471; (10:43:11,9);
10:43:15: 134  Kathrin Engelhardt: (10:43:14,9);
10:43:15: Chip: 20180134; Nr: 134; (10:43:14,9);
10:43:16: Chip: 20180134; Nr: 134; (10:43:16,1);
10:43:17: Chip: 20180134; Nr: 134; (10:43:17,4);
10:43:17: 512  Sascha Rosanke: (10:43:17,4);
10:43:17: Chip: 512; Nr: 512; (10:43:17,4);
10:43:18: 5555  Raik M�ller: (10:43:17,9);
10:43:18: Chip: 20185555; Nr: 5555; (10:43:17,9);
10:43:23: 497  Cornelia Rademacher: (10:43:23,4);
10:43:23: Chip: 497; Nr: 497; (10:43:23,4);
10:43:25: 381  Claudia Herrmann: (10:43:25,1);
10:43:25: Chip: 381; Nr: 381; (10:43:25,1);
10:43:30: 502  Renate Struzina: (10:43:29,9);
10:43:30: Chip: 20160502; Nr: 502; (10:43:29,9);
10:43:31: Chip: 20160502; Nr: 502; (10:43:31,1);
10:43:40: 472  Bj�rn Schade: (10:43:40,4);
10:43:40: Chip: 472; Nr: 472; (10:43:40,4);
10:43:43: Standby
10:43:58: 516  Stev Pettera: (10:43:58,4);
10:43:58: Chip: 516; Nr: 516; (10:43:58,4);
10:44:10: 2810  Babette Hahn: (10:44:10,4);
10:44:10: Chip: 20182810; Nr: 2810; (10:44:10,4);
10:44:12: Chip: 20182810; Nr: 2810; (10:44:11,6);
10:44:12: 1707  Felix Br�mmer: (10:44:11,6);
10:44:12: Chip: 20181707; Nr: 1707; (10:44:11,6);
10:44:14: 999  Stefan Thurm: (10:44:14,4);
10:44:14: Chip: 20180999; Nr: 999; (10:44:14,4);
10:44:17: 417  Tim Scherbe: (10:44:16,9);
10:44:17: Chip: 417; Nr: 417; (10:44:16,9);
10:44:17: 562  Stefan Richter: (10:44:16,9);
10:44:17: Chip: 562; Nr: 562; (10:44:16,9);
10:44:34: 7  Sven Kirchh�fer: (10:44:34,1);
10:44:34: Chip: 20180007; Nr: 7; (10:44:34,1);
10:44:34: 470  Lothar Rochau: (10:44:34,6);
10:44:35: Chip: 470; Nr: 470; (10:44:34,6);
10:44:36: 1506  Matthias Kasperski: (10:44:36,6);
10:44:37: Chip: 20181506; Nr: 1506; (10:44:36,6);
10:44:42: 441  Dirk D�sler: (10:44:41,6);
10:44:42: Chip: 441; Nr: 441; (10:44:41,6);
10:44:43: Standby
10:44:46: 490  Ronald Helbich: (10:44:45,6);
10:44:46: Chip: 490; Nr: 490; (10:44:45,6);
10:44:47: Chip: 490; Nr: 490; (10:44:46,9);
10:44:50: 1305  Torsten Borauke: (10:44:49,6);
10:44:50: Chip: 20181305; Nr: 1305; (10:44:49,6);
10:44:50: 200  Thomas Effner-Jonigkeit: (10:44:50,4);
10:44:50: Chip: 20180200; Nr: 200; (10:44:50,4);
10:44:51: 449  Florian Gr�f: (10:44:50,9);
10:44:51: Chip: 449; Nr: 449; (10:44:50,9);
10:44:54: 2408  Steffen Baetz: (10:44:54,6);
10:44:55: Chip: 20182408; Nr: 2408; (10:44:54,6);
10:44:56: 463  Thomas Neef: (10:44:55,9);
10:44:56: Chip: 463; Nr: 463; (10:44:55,9);
10:44:56: 383  Baha Aldien Idris: (10:44:56,4);
10:44:56: Chip: 383; Nr: 383; (10:44:56,4);
10:45:00: 414  Maik Ryll: (10:44:59,9);
10:45:00: Chip: 414; Nr: 414; (10:44:59,9);
10:45:02: 495  Gabriele Nawrocki: (10:45:01,6);
10:45:02: Chip: 495; Nr: 495; (10:45:01,6);
10:45:03: Chip: 495; Nr: 495; (10:45:02,9);
10:45:08: 2607  Sebastian M�ller: (10:45:07,9);
10:45:08: Chip: 20182607; Nr: 2607; (10:45:07,9);
10:45:13: 66  Uwe Pantke: (10:45:13,1);
10:45:13: Chip: 20180066; Nr: 66; (10:45:13,1);
10:45:14: 1207  Karsten Fritz: (10:45:14,1);
10:45:14: Chip: 20181207; Nr: 1207; (10:45:14,1);
10:45:17: 2806  Matthias Kampa: (10:45:17,1);
10:45:17: Chip: 20182806; Nr: 2806; (10:45:17,1);
10:45:18: Chip: 20180066; Nr: 66; (10:45:18,1);
10:45:20: 52  Mario B�ttger: (10:45:19,9);
10:45:20: Chip: 52; Nr: 52; (10:45:19,9);
10:45:20: 53  Marius B�ttger: (10:45:20,1);
10:45:20: Chip: 53; Nr: 53; (10:45:20,1);
10:45:22: 489  Karin Helbich: (10:45:22,4);
10:45:22: Chip: 489; Nr: 489; (10:45:22,4);
10:45:23: Chip: 489; Nr: 489; (10:45:23,6);
10:45:25: Chip: 489; Nr: 489; (10:45:24,9);
10:45:25: 66  Uwe Pantke: (10:45:25,1);
10:45:25: Chip: 20180066; Nr: 66; (10:45:25,1);
10:45:26: Chip: 20180066; Nr: 66; (10:45:26,4);
10:45:27: 465  Sabine Wassersleben: (10:45:27,4);
10:45:27: Chip: 20180465; Nr: 465; (10:45:27,4);
10:45:28: Chip: 20180465; Nr: 465; (10:45:28,6);
10:45:29: 460  Holger Merkel: (10:45:28,9);
10:45:29: Chip: 460; Nr: 460; (10:45:28,9);
10:45:30: Chip: 20180465; Nr: 465; (10:45:29,9);
10:45:31: 8687  Steffen Wawryniuk: (10:45:31,4);
10:45:31: Chip: 20188687; Nr: 8687; (10:45:31,4);
10:45:32: Chip: 20180066; Nr: 66; (10:45:32,1);
10:45:32: 375  Robert Hartmann: (10:45:32,1);
10:45:32: Chip: 375; Nr: 375; (10:45:32,1);
10:45:37: 476  Jens Schwarz: (10:45:37,6);
10:45:38: Chip: 476; Nr: 476; (10:45:37,6);
10:45:38: 2207  Manuel Rehm: (10:45:38,4);
10:45:38: Chip: 20182207; Nr: 2207; (10:45:38,4);
10:45:38: Chip: 20180066; Nr: 66; (10:45:38,6);
10:45:42: Chip: 20180066; Nr: 66; (10:45:42,6);
10:45:43: Standby
10:45:48: Chip: 20180066; Nr: 66; (10:45:48,4);
10:45:57: 71  Martin Engelmann: (10:45:56,9);
10:45:57: Chip: 20180071; Nr: 71; (10:45:56,9);
10:45:58: 1022  Matthias Gottschlich: (10:45:57,9);
10:45:58: Chip: 20181022; Nr: 1022; (10:45:57,9);
10:46:02: 1007  Marius D�ring: (10:46:01,6);
10:46:02: Chip: 20181007; Nr: 1007; (10:46:01,6);
10:46:03: 1910  Denny Walter: (10:46:02,9);
10:46:03: Chip: 20181910; Nr: 1910; (10:46:02,9);
10:46:05: 364  Daniel Franke: (10:46:04,9);
10:46:05: Chip: 364; Nr: 364; (10:46:04,9);
10:46:07: 522  Janett Pertsch: (10:46:07,4);
10:46:07: Chip: 522; Nr: 522; (10:46:07,4);
10:46:09: 446  Fabian F�rster: (10:46:09,1);
10:46:09: Chip: 446; Nr: 446; (10:46:09,1);
10:46:11: 548  Denny Nowak: (10:46:10,6);
10:46:11: Chip: 548; Nr: 548; (10:46:10,6);
10:46:30: 531  Jan Schilling: (10:46:29,9);
10:46:30: Chip: 531; Nr: 531; (10:46:29,9);
10:46:31: 1517  Markus Czarnetzki: (10:46:30,9);
10:46:31: Chip: 20181517; Nr: 1517; (10:46:30,9);
10:46:43: Standby
10:46:46: 553  Heiko Splettst��er: (10:46:46,1);
10:46:46: Chip: 553; Nr: 553; (10:46:46,1);
10:47:00: 60  G�nther Pfeiffer: (10:47:00,4);
10:47:00: Chip: 20180060; Nr: 60; (10:47:00,4);
10:47:01: 501  B�rbel Stache: (10:47:00,6);
10:47:01: Chip: 501; Nr: 501; (10:47:00,6);
10:47:01: Chip: 20180060; Nr: 60; (10:47:01,6);
10:47:04: 498  Kerstin Ruehl: (10:47:04,6);
10:47:05: Chip: 498; Nr: 498; (10:47:04,6);
10:47:06: Chip: 498; Nr: 498; (10:47:05,9);
10:47:07: Chip: 498; Nr: 498; (10:47:07,1);
10:47:19: 526  Thomas Hippmann: (10:47:19,4);
10:47:19: Chip: 526; Nr: 526; (10:47:19,4);
10:47:23: 1002  Bj�rn Bentlage: (10:47:22,9);
10:47:23: Chip: 20181002; Nr: 1002; (10:47:22,9);
10:47:23: 426  Bastian St��el: (10:47:22,9);
10:47:23: Chip: 426; Nr: 426; (10:47:22,9);
10:47:23: 112  Wolfram Reeg: (10:47:23,4);
10:47:23: Chip: 20180112; Nr: 112; (10:47:23,4);
10:47:29: 1212  Steffen Fischer: (10:47:29,6);
10:47:30: Chip: 20181212; Nr: 1212; (10:47:29,6);
10:47:32: 503  Johannes Ueberall: (10:47:32,1);
10:47:32: Chip: 503; Nr: 503; (10:47:32,1);
10:47:33: Chip: 503; Nr: 503; (10:47:33,4);
10:47:39: 1711  Dominik Fiess: (10:47:38,9);
10:47:39: Chip: 20181711; Nr: 1711; (10:47:38,9);
10:47:43: Standby
10:47:43: 435  Vanegas Wilson: (10:47:43,1);
10:47:43: Chip: 435; Nr: 435; (10:47:43,1);
10:47:57: 487  Jana Grob: (10:47:57,4);
10:47:57: Chip: 487; Nr: 487; (10:47:57,4);
10:47:58: 500  Steffi Sparing: (10:47:58,1);
10:47:58: Chip: 20160500; Nr: 500; (10:47:58,1);
10:47:58: Chip: 487; Nr: 487; (10:47:58,6);
10:47:59: 475  Juri Schurawel: (10:47:59,1);
10:47:59: Chip: 475; Nr: 475; (10:47:59,1);
10:47:59: Chip: 20160500; Nr: 500; (10:47:59,4);
10:48:00: Chip: 487; Nr: 487; (10:47:59,9);
10:48:00: Chip: 20181104; Nr: 1104; (10:48:00,4);
10:48:02: 477  R�diger Stolz: (10:48:01,9);
10:48:02: Chip: 20160477; Nr: 477; (10:48:01,9);
10:48:07: 2204  Thomas Kund: (10:48:06,9);
10:48:07: Chip: 20182204; Nr: 2204; (10:48:06,9);
10:48:18: 427  Bastian Streuber: (10:47:12,0);
10:47:12: Chip: Manuell__Erfasst'; Nr: 427
10:48:32: 514  Andreas Patrunky: (10:48:32,1);
10:48:32: Chip: 514; Nr: 514; (10:48:32,1);
10:48:36: 413  Stephan Rodewald: (10:48:35,9);
10:48:36: Chip: 413; Nr: 413; (10:48:35,9);
10:48:38: 432  Jana Wiese: (10:48:38,4);
10:48:38: Chip: 20160432; Nr: 432; (10:48:38,4);
10:48:42: 15  Felix Unger: (10:48:42,6);
10:48:43: Chip: 20180015; Nr: 15; (10:48:42,6);
10:48:43: Standby
10:48:45: 137  Wolfgang Schuster: (10:48:44,9);
10:48:45: Chip: 20180137; Nr: 137; (10:48:44,9);
10:48:49: 546  Stephanie Grekun: (10:48:48,6);
10:48:49: Chip: 20160546; Nr: 546; (10:48:48,6);
10:48:50: 1103  Markus Hinz: (10:48:49,9);
10:48:50: Chip: 20161103; Nr: 1103; (10:48:49,9);
10:48:50: 410  Volker Riffert: (10:48:49,9);
10:48:50: Chip: 410; Nr: 410; (10:48:49,9);
10:48:51: Chip: 410; Nr: 410; (10:48:51,1);
10:48:55: 398  Michael Meye: (10:48:54,6);
10:48:55: Chip: 398; Nr: 398; (10:48:54,6);
10:48:56: 448  Matthias Gatz: (10:48:56,4);
10:48:56: Chip: 448; Nr: 448; (10:48:56,4);
10:49:09: 445  Harald D�mke: (10:49:08,9);
10:49:09: Chip: 445; Nr: 445; (10:49:08,9);
10:49:09: 466  Alexander Noack: (10:49:09,4);
10:49:09: Chip: 466; Nr: 466; (10:49:09,4);
10:49:11: 462  Sebastian Meyer: (10:49:10,6);
10:49:11: Chip: 462; Nr: 462; (10:49:10,6);
10:49:19: 459  Lutz Mengewein: (10:49:19,6);
10:49:20: Chip: 459; Nr: 459; (10:49:19,6);
10:49:24: 532  Jan Tiffert: (10:49:24,6);
10:49:25: Chip: 532; Nr: 532; (10:49:24,6);
10:49:25: 499  Antje Sela: (10:49:24,9);
10:49:25: Chip: 499; Nr: 499; (10:49:24,9);
10:49:25: 509  Dirk Br�ckner: (10:49:25,1);
10:49:25: Chip: 20160509; Nr: 509; (10:49:25,1);
10:49:26: Chip: 499; Nr: 499; (10:49:26,1);
10:49:26: Chip: 20160509; Nr: 509; (10:49:26,4);
10:49:29: 421  Christian Schulz: (10:49:29,1);
10:49:29: Chip: 421; Nr: 421; (10:49:29,1);
10:49:30: 543  Frank Mertens: (10:49:29,9);
10:49:30: Chip: 543; Nr: 543; (10:49:29,9);
10:49:31: 1024  Christiane Ackermann: (10:49:30,6);
10:49:31: Chip: 20181024; Nr: 1024; (10:49:30,6);
10:49:34: 80  Christian M�ller: (10:49:34,6);
10:49:35: Chip: 20180080; Nr: 80; (10:49:34,6);
10:49:36: 561  Gabriele Weidelt: (10:49:36,4);
10:49:36: Chip: 561; Nr: 561; (10:49:36,4);
10:49:37: Chip: 561; Nr: 561; (10:49:37,6);
10:49:39: Chip: 561; Nr: 561; (10:49:38,9);
10:49:39: 213  Jens Hirschelmann: (10:49:39,6);
10:49:40: Chip: 20180213; Nr: 213; (10:49:39,6);
10:49:40: 686  Marek Pech: (10:49:40,1);
10:49:40: Chip: 686; Nr: 686; (10:49:40,1);
10:49:41: Chip: 20180213; Nr: 213; (10:49:40,9);
10:49:41: 1000  Andreas Gr�fe: (10:49:41,4);
10:49:41: Chip: 20181000; Nr: 1000; (10:49:41,4);
10:49:43: Standby
10:50:01: 443  Carsten Doenecke: (10:50:00,9);
10:50:01: Chip: 443; Nr: 443; (10:50:00,9);
10:50:02: Chip: 443; Nr: 443; (10:50:02,1);
10:50:02: 422  Holger Schulz: (10:50:02,1);
10:50:02: Chip: 422; Nr: 422; (10:50:02,1);
10:50:02: 1171  J�rg Engler: (10:50:02,4);
10:50:02: Chip: 20181171; Nr: 1171; (10:50:02,4);
10:50:08: 1008  Torsten Salvetter: (10:50:07,6);
10:50:08: Chip: 20181008; Nr: 1008; (10:50:07,6);
10:50:14: 524  Rolf Sch�ttig: (10:50:14,1);
10:50:14: Chip: 524; Nr: 524; (10:50:14,1);
10:50:23: 350  Andre Bettz�ge: (10:50:23,1);
10:50:23: Chip: 20160350; Nr: 350; (10:50:23,1);
10:50:27: 351  Lydia Dr. Bittner: (10:50:26,6);
10:50:27: Chip: 351; Nr: 351; (10:50:26,6);
10:50:28: 379  Reinhard Hennig: (10:50:28,1);
10:50:28: Chip: 379; Nr: 379; (10:50:28,1);
10:50:28: 367  Henrik Fuchs: (10:50:28,4);
10:50:28: Chip: 367; Nr: 367; (10:50:28,4);
10:50:31: 361  Fritz Paetz: (10:50:31,1);
10:50:31: Chip: 361; Nr: 361; (10:50:31,1);
10:50:34: 24  Stephan Barthel: (10:50:34,6);
10:50:35: Chip: 20180024; Nr: 24; (10:50:34,6);
10:50:43: Standby
10:50:47: 447  Alexander Frens: (10:50:46,6);
10:50:47: Chip: 447; Nr: 447; (10:50:46,6);
10:50:55: 682  Kerstin Busler: (10:50:54,9);
10:50:55: Chip: 682; Nr: 682; (10:50:54,9);
10:50:55: 491  Roy Kleemann: (10:50:55,1);
10:50:55: Chip: 491; Nr: 491; (10:50:55,1);
10:50:56: Chip: 491; Nr: 491; (10:50:56,4);
10:50:58: Chip: 491; Nr: 491; (10:50:57,6);
10:51:00: 486  Gesine Funk: (10:51:00,1);
10:51:00: Chip: 486; Nr: 486; (10:51:00,1);
10:51:01: Chip: 486; Nr: 486; (10:51:01,4);
10:51:02: Chip: 486; Nr: 486; (10:51:02,6);
10:51:03: 380  Mario Herbst: (10:51:02,6);
10:51:03: Chip: 380; Nr: 380; (10:51:02,6);
10:51:04: 1102  Mike Brockm�ller: (10:51:03,9);
10:51:04: Chip: 20181102; Nr: 1102; (10:51:03,9);
10:51:05: 5388  Christoph Pleyer: (10:51:04,6);
10:51:05: Chip: 20185388; Nr: 5388; (10:51:04,6);
10:51:23: 2980  Cornelius Wohlgemuth: (10:51:22,9);
10:51:23: Chip: 20182980; Nr: 2980; (10:51:22,9);
10:51:29: 366  Andrea Freisinger: (10:51:28,9);
10:51:29: Chip: 366; Nr: 366; (10:51:28,9);
10:51:31: 450  Matthias Gratias: (10:51:31,4);
10:51:31: Chip: 450; Nr: 450; (10:51:31,4);
10:51:32: Chip: 450; Nr: 450; (10:51:32,6);
10:51:36: 81  Denis Vattes: (10:51:36,4);
10:51:36: Chip: 20180081; Nr: 81; (10:51:36,4);
10:51:43: Standby
10:51:44: 399  Iris M�ller: (10:51:44,4);
10:51:44: Chip: 399; Nr: 399; (10:51:44,4);
10:51:47: 425  Jean Slama: (10:51:46,9);
10:51:47: Chip: 425; Nr: 425; (10:51:46,9);
10:51:48: Chip: 425; Nr: 425; (10:51:48,1);
10:51:48: 529  Astrid Mosemann: (10:51:48,1);
10:51:48: Chip: 529; Nr: 529; (10:51:48,1);
10:51:52: 804  Susann Suchanke: (10:51:51,9);
10:51:52: Chip: 20180804; Nr: 804; (10:51:51,9);
10:52:06: 811  Janet Fieker: (10:52:05,6);
10:52:06: Chip: 20180811; Nr: 811; (10:52:05,6);
10:52:06: 1  Michael Kutscher: (10:52:05,9);
10:52:06: Chip: 20180001; Nr: 1; (10:52:05,9);
10:52:19: 2606  Lutz Duckers: (10:52:19,4);
10:52:19: Chip: 20182606; Nr: 2606; (10:52:19,4);
10:52:24: 2711  Jan Zemski-Fuchs: (10:52:24,4);
10:52:24: Chip: 20182711; Nr: 2711; (10:52:24,4);
10:52:33: 376  Maria Heinrich: (10:52:33,1);
10:52:33: Chip: 376; Nr: 376; (10:52:33,1);
10:52:36: 390  Norbert Kr�ger: (10:52:35,6);
10:52:36: Chip: 390; Nr: 390; (10:52:35,6);
10:52:39: 389  Mirek Kr�ger: (10:52:39,4);
10:52:39: Chip: 389; Nr: 389; (10:52:39,4);
10:52:43: Standby
10:52:43: 59  Marno Ziegenhorn: (10:52:42,9);
10:52:43: Chip: 20180059; Nr: 59; (10:52:42,9);
10:52:44: 424  Nico Schwertfeger: (10:52:44,1);
10:52:44: Chip: 424; Nr: 424; (10:52:44,1);
10:52:46: 451  Sebastian Harz: (10:52:45,6);
10:52:46: Chip: 451; Nr: 451; (10:52:45,6);
10:52:56: 517  Roy Hildebrandt: (10:52:55,6);
10:52:56: Chip: 517; Nr: 517; (10:52:55,6);
10:53:03: 430  Heiko Wagner: (10:53:02,9);
10:53:03: Chip: 430; Nr: 430; (10:53:02,9);
10:53:04: 1015  Andreas Morawe: (10:53:03,6);
10:53:04: Chip: 20181015; Nr: 1015; (10:53:03,6);
10:53:04: 541  Rene Richter: (10:53:04,1);
10:53:04: Chip: 541; Nr: 541; (10:53:04,1);
10:53:09: 6  Luise Zechner: (10:53:08,9);
10:53:09: Chip: 20180006; Nr: 6; (10:53:08,9);
10:53:10: 368  Matthias Funk: (10:53:10,4);
10:53:10: Chip: 368; Nr: 368; (10:53:10,4);
10:53:14: 1412  Ren� Flemming: (10:53:13,9);
10:53:14: Chip: 20181412; Nr: 1412; (10:53:13,9);
10:53:18: 373  Romy Grusche: (10:53:17,9);
10:53:18: Chip: 373; Nr: 373; (10:53:17,9);
10:53:19: 810  Ute Lachmann: (10:53:18,9);
10:53:19: Chip: 20180810; Nr: 810; (10:53:18,9);
10:53:20: Chip: 20180810; Nr: 810; (10:53:20,1);
10:53:32: 4001  Carsten Br�ckner: (10:53:32,1);
10:53:32: Chip: 20184001; Nr: 4001; (10:53:32,1);
10:53:42: 406  Marcus Rau: (10:53:42,1);
10:53:42: Chip: 406; Nr: 406; (10:53:42,1);
10:53:43: Standby
10:53:50: 1070  Rainer Saray: (10:53:50,1);
10:53:50: Chip: 20181070; Nr: 1070; (10:53:50,1);
10:53:51: 438  Michael Bron: (10:53:50,6);
10:53:51: Chip: 438; Nr: 438; (10:53:50,6);
10:53:51: 369  Torsten F�rst: (10:53:50,6);
10:53:51: Chip: 369; Nr: 369; (10:53:50,6);
10:53:52: Chip: 369; Nr: 369; (10:53:51,9);
10:53:53: Chip: 451; Nr: 451; (10:53:53,6);
10:53:55: Chip: 451; Nr: 451; (10:53:55,4);
10:53:59: Chip: 451; Nr: 451; (10:53:59,6);
10:54:01: Chip: 451; Nr: 451; (10:54:00,9);
10:54:02: Chip: 451; Nr: 451; (10:54:02,1);
10:54:05: 187  Sabine Hasselberg: (10:54:05,1);
10:54:05: Chip: 20180187; Nr: 187; (10:54:05,1);
10:54:06: Chip: 451; Nr: 451; (10:54:05,6);
10:54:06: Chip: 20180187; Nr: 187; (10:54:06,4);
10:54:07: 6784  Marcel Dettler: (10:54:07,4);
10:54:07: Chip: 20186784; Nr: 6784; (10:54:07,4);
10:54:08: Chip: 20180187; Nr: 187; (10:54:07,6);
